gender,test_preparation,study_hours,sleep_hours,math_score,reading_score,writing_score,avg_score,pass_fail
male,none,4.930630225226437,7.2230011858031675,55.81343938039343,82.465364289277,64.34924030937474,67.54268132634839,1
female,none,5.468429465073042,6.494371043322941,70.42255287809152,78.05287022549193,63.502427055876794,70.65928338648676,1
female,none,8.101000985628154,6.079896004688591,47.844106890190076,77.00932009933693,96.56204884359511,73.80515861104071,1
male,none,3.003291918522418,6.546295470267808,66.62839558664784,70.69683162053344,92.38938373043095,76.57153697920408,1
male,none,6.968644796953168,6.417734772188156,64.5015501403331,70.09888422079447,100.0,78.20014478704252,1
female,none,4.572022311548982,7.255624333563231,61.8782471409119,60.755504047371744,65.61432184399924,62.74935767742763,1
male,none,4.901072580695134,7.240860971574797,63.07193732841604,79.7835978828355,72.43436733120643,71.763300847486,1
male,none,6.3496389843332075,7.004569030230122,36.77226431753542,75.89362122145145,45.25036175868813,52.638749099225,1
male,completed,2.7545559568754028,7.655407254619525,56.76912638388558,76.88826387189918,90.15401639177412,74.60380221585297,1
female,completed,5.764819492368101,8.785969412179512,66.39267351711672,62.63551220265387,50.48330673098097,59.83716415025052,1
female,completed,5.332904416426112,8.424331203161985,67.39784587996101,39.853199121802575,71.25163345643944,59.50089281940101,1
female,none,5.984902528016298,4.772653047325145,49.58487288611063,85.36013796455174,51.54046208550734,62.16182431205656,1
male,none,5.5783372878156365,4.0,83.98561761297051,63.296275615882344,59.16699759891956,68.8162969425908,1
male,completed,9.91060027982179,8.40147986685891,52.007377276782485,57.92113930339631,55.441063534254496,55.12319337147776,1
female,none,3.7245200314973683,4.949681952376869,79.54185800790106,79.7087047667959,58.881871089862734,72.71081128818656,1
female,completed,3.9380060899963647,6.662851897160975,71.40791542807527,64.51182304113219,59.91315945276532,65.27763264065759,1
female,none,3.753718947150471,5.244830460910961,55.30659035234295,84.8391093766527,59.775968076123846,66.64055593503984,1
female,none,3.8890457616794905,4.297029343629971,91.62966338914268,78.63808329407377,80.50000867670461,83.58925178664036,1
male,none,3.7252257453869646,7.812194092307182,47.095447523652794,79.56997052480669,51.4270581040622,59.36415871750722,1
female,none,7.378033062215104,8.138732740453971,78.78731260415002,50.87662004319252,71.308121405208,66.9906846841835,1
male,none,7.841008495979709,6.135234398909921,80.00873477064468,86.9672157954096,86.26938728458337,84.41511261687923,1
female,completed,3.8585074125010475,4.0,54.94069686385033,73.65750743727398,60.30205453229906,62.96675294447445,1
male,completed,3.3352888537915426,6.180633327621276,85.88697950096493,64.83012005055316,57.23121663878597,69.31610539676802,1
female,none,5.942831112772808,7.58770600810382,61.24930228101571,72.00743854279152,64.54213062229624,65.93295714870116,1
female,none,3.8955539114380575,4.781632646838807,69.33040443919785,45.13270673942352,85.69587812541064,66.71966310134401,1
female,none,6.265863635511021,7.275039879668734,68.90482758156831,75.7211393607294,70.91161446430037,71.84586046886602,1
female,none,5.405846041702599,6.977035226240507,62.98536887794178,55.588798885451,60.03178558088602,59.53531778142627,1
male,none,1.9685117700055361,7.8689372494016325,77.16212409739673,51.062615998190516,75.2581497678206,67.82762995446927,1
female,none,8.095010402660122,7.17937055262123,76.9023308082832,48.68697139294952,51.46561775245365,59.01830665122879,1
male,none,8.591755346191043,5.540396588677667,38.772020401427284,85.57763724985895,78.22039265664422,67.52335010264348,1
male,none,3.7744226190312276,8.794857252496737,84.56510364317229,61.19031248830096,74.12910961552652,73.2948419156666,1
male,completed,4.224596880128032,6.762205640459545,40.062620179464886,91.47218793883098,63.38287293291674,64.97256035040421,1
male,none,5.57173078144981,6.959043190735102,80.48819306512486,62.498779517267835,55.421213023291536,66.13606186856141,1
female,completed,5.66891357997405,5.600098061390206,81.90057705241375,46.09698859369875,54.69978616574814,60.899117270620216,1
male,none,6.317088545345661,6.335076623212735,48.63550354677203,54.36865784071877,76.02226004518866,59.67547381089315,1
male,none,9.0204090775327,5.672795928959649,58.83778568068123,87.30136268009714,86.43470753733592,77.52461863270476,1
male,completed,4.646105545011901,6.740580910114866,48.41442997271096,67.81742550888666,58.44038379456808,58.2240797587219,1
female,none,3.4034055109230925,9.567562720213516,61.77618454566897,62.32397784913159,74.87580055327226,66.32532098269094,1
female,none,2.2413615439709456,4.942148285602966,60.379485737213884,72.24025516193903,36.694594720968965,56.43811187337396,1
female,completed,3.538139920116162,4.579657903184888,76.6949079840401,77.02495830634562,59.23073404014201,70.98353344350924,1
female,completed,4.933746054252405,9.206755491240413,84.65463119179412,85.64358342263445,67.53411600693647,79.27744354045501,1
male,none,8.589115727035576,6.686014484272201,85.93525716184934,90.27898921850097,54.354748745272495,76.85633170854094,1
male,none,3.964777401927657,5.996390892010125,56.567479601325466,64.9632389589528,53.95240437815606,58.49437431281145,1
female,none,5.447575903277797,8.559857031094115,61.86167189383208,51.435332394851464,57.983306652966704,57.09343698055009,1
male,none,4.967154207854496,6.091576690394704,39.74842711668575,64.21148774427414,72.38289092489559,58.78093526195183,1
male,none,7.376786546896168,9.739014570320403,52.911949002557165,73.64392709216041,65.19006472390438,63.91531360620732,1
male,none,10.053864851747242,8.016888807008904,79.47277449646187,56.507375033051446,34.42653150012542,56.80222700987957,1
female,none,3.938262454159359,6.268132887781446,89.23374235322348,56.5998871914694,36.18949771047401,60.674375751722295,1
female,none,4.021121114963556,10.0,46.48476692180117,74.8130303416984,58.89702233214237,60.06493986521398,1
male,none,7.0883217541381445,6.091427615494992,56.11303611270659,69.31886707801368,74.86529879080328,66.76573399384118,1
female,completed,6.363782979252623,8.11314305801396,64.60391364561609,70.4591579357622,26.78742735912148,53.95016631349993,1
female,completed,8.693414651472068,7.448938870609738,69.2024173822941,59.38106531419903,60.50404735772554,63.029176684739554,1
female,none,6.167856370651927,8.952611934098197,52.85594720117531,66.77439000111926,60.106282152238684,59.91220645151108,1
female,none,4.281415818425881,9.342266795090278,71.36091566696135,57.060735980243734,88.82506667312671,72.41557277344393,1
female,none,6.181309661384619,7.04800622359865,57.89240979393626,82.46277775574701,62.22467282430705,67.52662012466344,1
male,completed,7.2174071611658155,5.869873194480725,64.78321593682581,84.49349068613253,73.74483477111393,74.34051379802408,1
female,completed,6.640964362394728,7.689958214408675,73.19426372005549,44.153369928666685,70.11885710131195,62.48883025001137,1
male,completed,6.014548062214596,5.983426945371841,65.09633404716406,56.98684795730626,36.04150280289199,52.708228269120774,1
male,completed,7.133349379178307,10.0,58.45421164210147,49.04859042873889,79.52310824947605,62.341970106772145,1
female,none,7.3385911808913455,7.204802996624106,63.35585294111254,60.89966491830343,71.23094758184432,65.16215514708676,1
male,completed,7.764317982075054,6.452017673031837,63.67455561191997,68.83186842293495,75.62402959511884,69.37681787665792,1
male,none,6.297419775179286,7.277020458797363,59.449834551768085,49.70496692422058,100.0,69.7182671586629,1
male,none,4.665763839366291,4.979310565705456,61.11805905999346,57.09396261624562,36.73830590752117,51.650109194586754,1
female,completed,5.293427372866645,5.542578942234023,88.97970755757075,55.94459679085902,93.87044974641663,79.5982513649488,1
female,none,7.413017933016714,8.800620861916638,73.41379171911858,72.90174261158522,63.688287208994666,70.00127384656615,1
male,none,3.366128658025528,6.014658581542906,60.56779522956259,70.97082071850751,72.30993356604515,67.94951650470509,1
female,completed,5.737346617745803,5.42963352597709,75.45431606766104,59.89567425327846,67.31731632048137,67.55576888047362,1
female,none,4.213322375345278,7.804979128790929,59.99270765365985,72.47549220995157,61.63645499902935,64.70155162088025,1
female,none,5.057489645869635,8.778556231994495,82.59686956379961,62.34647881577828,59.452506076418615,68.13195148533218,1
female,none,7.556903725214598,8.0784299659976,70.54463288297141,66.19682845543525,72.94263103359513,69.89469745733395,1
male,completed,5.382198136039807,8.494071528708725,63.39046783993657,93.42832926417952,45.24239454992481,67.35373055134697,1
male,none,5.092873096312298,5.864807367145809,71.71575388715416,88.76645472506488,79.25868751282648,79.91363204168185,1
female,none,2.2802877180401615,4.867283999887235,41.43685771897251,51.80586268301363,61.757083926721194,51.66660144290245,1
female,completed,6.492507132054442,9.25200047793323,48.09848796635292,81.61625385030844,51.04895991439463,60.25456724368533,1
male,none,6.29096836228215,6.515980241736797,47.091124904014166,81.35955176288229,61.24980713006279,63.23349459898642,1
male,none,9.32650944661092,6.623750475317429,67.1441464214556,53.92431395746334,86.8572382529386,69.30856621061918,1
female,none,4.384443530093998,8.992291212773587,90.98772499227638,81.46288701256805,59.96997369475665,77.47352856653369,1
male,completed,5.438300655327878,7.83434501410099,98.46950219288948,91.53104685777573,73.3768042731443,87.79245110793651,1
female,none,5.498767367421511,7.683831658122411,74.57076652161136,54.284372712578204,57.0356558642679,61.96359836615249,1
female,completed,8.15490655952695,10.0,72.51266712416685,57.15496050580031,79.3688277488543,69.67881845960716,1
male,completed,4.809408935226096,6.034722654429785,37.984133987708915,84.24726053580903,78.28261608185306,66.83800353512368,1
male,completed,5.558043051540679,8.391760192121856,56.859893003989676,73.80093435155908,95.72913249944617,75.46331995166497,1
female,completed,6.215793019433079,7.085519687345627,53.183243721376414,77.72066785335332,65.36654081751176,65.42348413074717,1
female,completed,5.3732182463127165,7.402888418294886,55.68728602623326,74.76824902960695,78.0298220713686,69.49511904240295,1
male,completed,4.107132770898944,9.292702639618797,62.47784272122816,75.46974289299402,69.47101309308417,69.13953290243545,1
female,none,5.388179985796615,7.761753634434435,57.91864133454309,51.42939020364484,87.43807672794522,65.59536942204439,1
male,completed,7.1472634997195446,7.807444118574449,35.310502844363185,84.66244789270027,57.21751418586904,59.06348830764417,1
female,completed,2.9469694011778795,8.608761005964704,76.218653841763,86.37425989398884,79.17507969315922,80.58933114297035,1
male,none,5.265939348293752,6.452570905685672,48.9088546139029,66.7885295830476,65.07954055824978,60.2589749184001,1
male,none,3.599758370121654,5.7411854989914906,68.58870296166724,69.39132270260592,67.03717734337253,68.33906766921524,1
male,none,7.390093257849685,5.43278620896845,96.1112400462496,48.56449496421989,69.3762872667256,71.35067409239836,1
female,completed,1.9536261904324506,4.050465115935998,51.20923112620365,77.1995665842497,71.78360594640016,66.73080121895117,1
female,completed,3.8821563054568236,10.0,27.045687158805052,78.00880418399802,66.25656435317063,57.10368523199124,1
male,completed,5.754423750129042,5.345187451417475,60.70993667179834,69.12932576200964,71.22069774755789,67.01998672712196,1
female,completed,8.13104805846868,6.6681195646213425,81.51439452497857,85.74094703818704,91.67177086343277,86.3090374755328,1
male,completed,4.868499477854025,6.584780050166619,94.37521181330891,65.32291876628084,82.78174528422828,80.82662528793935,1
male,completed,3.8896009466136032,7.461110046713651,46.55675608321375,77.9044829625104,81.03731888745345,68.4995193110592,1
female,completed,8.76231413888118,8.223605818808945,72.45048834854782,55.72469925831038,61.16690710964194,63.11403157216671,1
female,completed,2.103972199167512,8.290710232539618,58.0203431482992,69.67026988776067,54.66138757657514,60.78400020421166,1
male,none,0.6023880867598361,6.125383842146592,63.410774685437964,67.55904038936029,82.3295083735663,71.09977448278818,1
female,completed,5.880028900106665,6.749317429320382,100.0,73.15431090857318,81.14070188794692,84.7650042655067,1
female,completed,3.9958915512947777,7.42386992573245,42.4554450740727,64.82662299633299,90.09006013626473,65.79070940222347,1
male,none,2.9575343657385735,6.62696331072468,68.8060949224186,68.15938366059665,58.94029061046156,65.30192306449226,1
male,none,6.416712894598707,9.411018364029989,72.01539757648149,81.56466040018108,64.5567701695948,72.71227604875246,1
female,completed,5.487601427542398,7.7364624274573774,81.2867948740902,63.885300678664954,43.407737562118484,62.85994437162455,1
male,none,3.871842738526543,8.102316679074725,66.46974730206342,47.50792058965849,62.11293340908691,58.69686710026961,1
male,none,2.439391202658211,7.994321903001119,69.62075809256153,94.49417465887589,82.94855765869171,82.35449680337638,1
female,completed,6.744914656560289,8.760210786227987,59.125271488673135,89.34035710166681,61.002569311577034,69.82273263397234,1
male,none,6.300402355917322,7.27153233805556,69.0369041186766,51.90832226852134,77.60719692801236,66.18414110507011,1
male,none,4.801648272441234,5.05475207806623,59.85211586753884,79.65590927343273,65.14245341003283,68.21682618366813,1
female,completed,8.693273992095332,7.599531927628963,74.32357834784077,62.958353212281196,72.86085542332341,70.04759566114846,1
female,completed,2.859830467347695,6.022964659312256,59.45584495934549,73.68882101463484,50.78462915276499,61.30976504224844,1
male,none,1.9489496581505223,6.207074977375365,70.6565059085328,74.11913780618892,69.27814174450852,71.3512618197434,1
male,none,3.616183860237511,7.87954602813264,64.56105779472533,66.71829079557149,23.13296043648915,51.47076967559533,1
female,completed,4.908827967289004,8.857424607150453,81.89075376158252,59.02728068179045,65.19655762757023,68.70486402364773,1
female,completed,5.486678898645383,7.031907365104092,64.22909414617271,60.33242526757237,43.5429013442729,56.03480691933933,1
female,completed,4.5175278842873405,7.463249518898445,38.40451297689678,57.17331318326261,86.08991774820224,60.55591463612054,1
female,none,5.704110793028594,9.553322416952856,83.92882251070988,58.354489084773775,79.66111029146766,73.98147396231711,1
male,none,2.496921151619112,7.361129769232853,51.414015487060716,69.05950393930902,75.00006472949121,65.15786138528698,1
female,completed,7.887529208146519,10.0,55.1935049202677,59.97936015244947,90.8150934073907,68.66265282670263,1
female,none,4.835697643214862,7.848264468447316,56.065080589347616,79.54872891997668,53.766252187627444,63.12668723231726,1
male,none,7.234591663176255,4.358855861266274,85.61657139756227,90.82144617470298,94.21044796873338,90.21615518033288,1
female,completed,5.685450692755408,8.130012431656798,32.96488679031957,61.879254620819395,81.98287346390578,58.94233829168158,1
male,completed,5.913506438307568,7.571737577324167,100.0,73.35166300749528,64.4516706917158,79.26777789973703,1
female,none,6.139534560464408,8.934629131124119,80.84085213599077,76.99559154424108,85.03430220774416,80.956915295992,1
female,none,5.8954171200346295,8.009772026904937,68.3485837119374,76.60803179286984,51.40559731382549,65.45407093954425,1
female,none,6.285445519735088,6.792316024024339,64.1765899907557,71.06337375082522,55.632287577084895,63.62408377288861,1
male,none,7.658305060264863,5.163552645565952,69.28331112286486,80.39755385703612,58.8711541514045,69.51733971043517,1
male,completed,5.39304233940294,6.686465114070963,72.81683642569007,76.7514853375292,60.06533437903977,69.87788538075301,1
female,none,6.418007515177025,5.72421931868605,74.67823378925085,52.67272608741783,52.15163535859621,59.83419841175496,1
male,none,4.820528611425546,6.129214825292916,73.33406699005172,82.16818490144982,86.34624600642988,80.61616596597715,1
male,completed,7.880234430898946,7.8828676066309145,66.34371021882873,82.42207172173438,64.11718399445253,70.96098864500522,1
male,completed,3.6472153958814606,9.50485675652711,62.03992369539011,59.31399454149986,73.2875745253532,64.88049758741438,1
male,completed,8.60188086582163,7.592007294734472,62.730900745197324,70.53112969626643,59.44472950379479,64.23558664841953,1
male,completed,4.919684098711313,5.2061754069472235,62.07637579470978,79.56660589935497,40.69095049177224,60.777977395279,1
male,completed,2.1384497957639037,7.666904002330211,82.00655145300597,67.06960652588894,72.05086037587134,73.70900611825542,1
female,completed,5.2562088298215786,8.794947229968477,73.90335083421293,85.02169266872417,39.31617536870335,66.08040629054682,1
female,completed,3.6378966850502383,6.085325643520926,20.894170480035797,100.0,66.97048930871797,62.62155326291793,1
male,completed,6.681287097977448,6.798974249990623,74.83851164794642,58.99619554311025,47.47527441750785,60.43666053618818,1
female,none,3.694752041395218,7.022032292093796,67.92104292078162,50.66537555584715,97.80913998846212,72.13185282169697,1
female,none,4.107633133570441,5.82265253037664,64.71936865331153,74.25346033846826,81.67044083262083,73.54775660813355,1
female,none,1.220918538108938,7.972420650765788,59.17222320366671,80.10187507176602,69.5863068690722,69.62013504816831,1
female,none,4.095387361501847,6.818577777088327,81.86169079979021,66.76787076617323,86.95560016482003,78.5283872435945,1
male,none,0.5,7.629298665860541,79.21289693184286,90.34564928649448,55.305260338013966,74.95460218545044,1
female,completed,1.8321943530285534,5.66876173329685,53.40683498264586,51.25951880387451,76.15219068005139,60.272848155523924,1
female,none,6.520829312288595,6.343812549514884,71.10578430686803,79.70086072244256,70.99715650578071,73.9346005116971,1
male,none,6.571600317301664,8.083572036741657,50.42514898188071,61.51794850937549,71.96030122000505,61.30113290375375,1
male,none,5.85091512356993,6.440750271862349,44.305727528166045,94.07129068690216,87.08530250160152,75.15410690555657,1
female,none,3.066047713741574,9.590445776850107,55.59924163115052,97.89521494435365,78.98738154169703,77.49394603906707,1
female,completed,4.90457728771604,6.400545721578096,77.93590208574138,59.26680777103313,72.33085494237535,69.84452159971663,1
female,completed,4.992794921818863,7.337027088627829,79.2968756806413,62.30620009727988,43.17668845657556,61.59325474483225,1
female,completed,2.6832706216149145,8.398886247809635,72.6962813014594,82.03423041771723,53.59930557080804,69.44327242999488,1
female,none,8.006796603534301,4.872451400600452,75.87643680271995,64.58017090294679,66.15936599606414,68.8719912339103,1
female,none,6.7547245811513426,4.358786782028837,72.74267430672438,69.36424294894867,69.40058561414976,70.5025009566076,1
male,completed,4.558071652340672,4.711515528144858,55.37777607165572,70.35543788759374,51.046944129891145,58.926719363046864,1
female,none,5.053771677989062,8.893876155140774,71.47883817010911,43.12457581323281,100.0,71.53447132778064,1
female,none,5.416765615895105,6.172212781161329,77.00614287841523,69.80627155468068,90.74591082880359,79.18610842063316,1
male,completed,0.9165302631514187,10.0,76.31436994720362,60.34381116310156,77.03177480588725,71.22998530539748,1
male,completed,4.5056452349588065,6.153628602013917,82.83370057211964,63.09628048640319,69.08055291925618,71.670177992593,1
male,completed,3.6360315040044027,7.276826954795555,75.62455770801596,90.2108480485634,64.81686545148273,76.88409040268736,1
male,completed,2.996759980210169,9.313164928851814,70.27172311312374,52.408903480090416,53.72122309966647,58.80061656429354,1
female,completed,4.43779941422809,10.0,81.05225357474642,81.38487261447167,69.16220777778294,77.19977798900034,1
female,completed,8.595373053699046,10.0,64.6021811112641,66.09451897535467,71.86628810214125,67.52099606292,1
female,completed,6.28168572253402,8.812549345889714,51.771880231584234,66.08335764105831,49.37359136777563,55.74294308013939,1
female,completed,3.8576420204344064,8.536093788717194,62.553995540843545,81.06520654472396,73.01264625867346,72.21061611474698,1
female,none,6.145165562712317,7.888790423801774,53.82646032790326,74.76071812396447,65.67111426762877,64.75276423983216,1
female,completed,7.798710873172004,8.167541614249956,54.87232587538428,77.98858196107344,39.382886631839135,57.414598156098954,1
male,none,6.849267365825538,6.1732214255072,62.83221993926723,83.55458524746005,55.09422483830747,67.16034334167826,1
female,none,5.119260739840349,5.772701674866539,53.11370118500058,65.36168263543348,61.79591699867534,60.0904336063698,1
male,none,3.706126444588852,6.994938313883572,60.38057705541439,61.42868571689149,96.31531486010286,72.70819254413625,1
male,completed,6.39644662722718,6.744723066212607,36.59577999569321,54.80789262819083,76.34829686800637,55.91732316396347,1
female,completed,5.786970770843499,6.320157926009087,68.19940561059408,58.44425258029463,47.96777646350163,58.203811551463446,1
male,none,6.790386440055465,8.044581171185072,65.01808213043337,100.0,75.29054434126455,80.10287549056596,1
female,none,6.270343603363939,8.432957812855767,52.74367053397714,87.42551413031501,44.79044016592452,61.653208276738894,1
male,none,7.09910543063867,7.132610329437771,74.88868502648607,51.0849588730877,84.2403658083061,70.0713365692933,1
female,completed,3.9295295768788643,9.216295121582892,79.06355206439838,51.48558860559002,60.93313022273182,63.827423630906736,1
male,completed,7.634788131268651,5.287466328799742,40.88660203446538,76.74612486405888,66.59545716891243,61.409394689145564,1
female,none,5.395199209384799,6.709510811080423,53.55912832150679,77.66170716329154,87.88694971313285,73.0359283993104,1
female,none,9.150521745250531,5.924766519095792,53.46286475319053,77.6843736944431,48.692546471236255,59.94659497295663,1
female,none,3.6216243638208643,4.20019507439041,50.90145348336703,66.43061889024823,47.04322722330513,54.7917665323068,1
female,none,8.4719276063305,6.875978971235951,77.44212262897622,68.2436403599594,59.246010104809926,68.3105910312485,1
female,completed,5.395821566925296,6.8173787374250745,62.09260791840795,74.590313338231,83.57568276528974,73.41953467397623,1
male,none,3.6971639927711033,9.270174614863198,61.03227738034084,71.20250208810663,45.209808867847364,59.148196112098276,1
male,completed,4.032228331891357,7.946217526832166,34.9420645338987,38.92979478153451,25.517666028341466,33.12984178125823,0
male,completed,4.3593053836113596,5.463719763506193,74.53127045313839,66.78280517194729,61.23261712386502,67.51556424965024,1
female,none,5.848331892803833,9.781138849501282,46.41112407719791,58.08030992035561,76.27611199866381,60.25584866540578,1
male,none,6.0456709760709995,8.83155054328803,65.89898945399493,72.45295986471916,86.00392624608244,74.78529185493218,1
female,completed,3.852599992122842,7.873146555202924,69.16065406937288,100.0,61.05257956871902,76.73774454603063,1
female,completed,4.951290815478035,6.660273851725252,85.40987893757976,75.14474331664026,61.82860089325996,74.12774104916,1
male,none,9.284540717223727,5.5608411449147805,45.367694013213324,65.61058439358644,85.30851101383621,65.42892980687866,1
male,completed,8.455086340201422,6.4416898358934205,19.707317662687622,82.90522102768153,39.95387450456869,47.52213773164595,0
female,none,5.872647339348064,8.63312292955628,67.75774317130542,76.75763042092898,62.17218837225486,68.89585398816308,1
male,completed,5.076006956336401,9.826879458901914,92.0076677226628,75.88132286632577,70.85635834887587,79.58178297928815,1
female,none,5.240062653436523,9.314865292408284,83.58419529409156,78.4959083050194,74.73828081927552,78.93946147279549,1
female,none,6.227035945460833,6.266725867320589,68.14489122911938,98.79160990761358,60.35289960213676,75.76313357962323,1
female,completed,2.954414869603189,5.320573850066483,57.62545721551929,54.16756190543718,68.51661517558762,60.10321143218136,1
female,completed,4.48524692515331,7.211329370366806,77.10683894955966,76.63084907536036,30.67508969880516,61.470925907908395,1
female,completed,1.662831852244821,4.347340951655722,50.39680700443297,57.03066418025846,58.126273814992274,55.184581666561236,1
male,completed,5.798446245210559,7.484751571277172,72.14536654034329,77.77717704879147,74.80263068831701,74.90839142581726,1
male,none,6.294391879405482,6.778596120551997,72.5820523874994,57.138388839194675,53.265589486179806,60.995343570957964,1
female,completed,4.033627075401252,6.300945247197637,80.90314861248319,64.15686460952882,68.88476332384396,71.31492551528532,1
female,none,8.147973526580065,4.6079453990998065,100.0,65.8687412006693,74.70308751204047,80.19060957090326,1
male,completed,2.5484686739953175,7.770400159854574,70.88623950768151,83.66143407082592,62.86176198713353,72.46981185521365,1
male,none,2.0712502395803596,6.200948740507133,57.36554561438752,82.8583622151938,70.55695656494856,70.26028813150997,1
female,none,5.448903637119944,5.245124746434568,64.61638531712008,52.55995672975062,53.55901152073082,56.91178452253384,1
male,none,7.094196605224309,4.0,38.46386142666323,70.76907755399789,64.9008308045593,58.0445899284068,1
female,none,8.367855382915737,6.958727642424045,54.579303033664125,60.065882033511585,77.15324254383833,63.93280920367135,1
male,none,4.0822314742621195,9.658377395004617,58.86076342830344,52.380931250545316,70.35459441452652,60.532096364458425,1
female,completed,7.157361666862592,9.491888821821805,57.138674030981115,66.96176129405882,59.202030956540966,61.1008220938603,1
male,none,4.922983060998585,6.314355615120592,67.28532308050583,65.68124096161853,71.36324606436189,68.10993670216209,1
female,none,4.654745400118361,6.096681909457329,52.66370101426699,100.0,78.71914685954927,77.12761595793876,1
male,none,6.767319874973345,7.703161384112535,81.81546000986707,76.06143755504975,37.25088082133783,65.04259279541822,1
male,completed,6.304645756826839,5.502421841217563,65.00310597377296,50.713354989440674,85.38611097433846,67.0341906458507,1
female,none,1.8472156860315012,7.452687849729199,64.86049518292079,62.09316394160681,62.95617891978392,63.30327934810384,1
male,none,7.9530806994517915,8.149120417577036,60.081579252306234,84.29936613601157,74.38234899860345,72.92109812897375,1
female,completed,7.760182708294903,8.840399835826462,67.32786025788468,99.23819882017895,85.95870385467842,84.17492097758068,1
male,completed,3.748874596980941,6.849768885280071,77.37647397001452,47.79623362866859,47.42489454154301,57.532534046742036,1
female,none,5.791607066874818,6.694489374734551,51.9930467643365,43.68105860805337,57.3583849635868,51.01083011199222,1
male,none,5.988060372565478,5.683026119865159,55.12825266387115,96.19351245520495,63.67176956186443,71.66451156031351,1
female,none,5.521347531647814,5.7596794689402095,60.44410956835003,75.45459848319265,56.24369718313358,64.04746841155875,1
male,completed,3.8993896923091595,6.66028166214771,44.811936147901775,57.84390175373087,94.02404863755213,65.55996217972826,1
female,none,3.656753264123897,7.551048260224267,52.71113210417754,77.48480720571409,55.148418592598105,61.78145263416324,1
male,completed,4.9488918580171095,8.370376939349875,57.85668689683011,33.09953165376371,59.666798307697,50.207672286096944,1
female,completed,7.345458038518729,5.795231573979483,78.11583771069091,70.04725709236025,71.06583547404465,73.07631009236526,1
female,completed,6.087200309188865,9.239032853439284,68.93841993502888,74.5894964198032,49.96775710885866,64.49855782123025,1
female,none,4.258771335827788,6.593314598436147,67.90384867051317,82.93978195352962,62.06478932365604,70.9694733158996,1
male,none,6.54339742129669,6.967949058477346,77.76346943251959,55.80545666790447,72.76179891875263,68.77690833972555,1
female,none,0.5,5.879182481278265,62.93942317400905,71.19962025964702,63.00709393426233,65.71537912263948,1
male,completed,7.297531400744207,4.0,70.85697274893334,57.04405523516578,66.59919711650078,64.83340836686664,1
female,none,1.5205724424438007,8.326068094541574,63.451673706012556,73.57537257944044,60.06001831327444,65.69568819957581,1
male,completed,4.275118117193736,8.10526584563865,68.98043524099442,57.46515148691766,45.282945362288494,57.24284403006686,1
female,none,2.7606602107477123,6.57800866432268,56.25862013582627,64.28658825175691,72.82389817008858,64.45636885255726,1
male,none,2.4106370485581885,7.100486075837308,28.417742625853563,56.05858447293679,94.32399607470862,59.60010772449966,1
male,completed,7.321653574757039,7.773908826556149,62.985812567205436,79.1159073855312,68.27602446175158,70.1259148048294,1
female,none,4.064597597376217,4.656181214670186,86.3412220414991,82.01831563319331,71.37896175871325,79.91283314446855,1
male,completed,5.693007763461432,6.206420983980558,78.89323103362389,66.7153120205962,78.39084132675289,74.66646146032433,1
male,none,4.906158842241632,8.19139701943274,79.48096226886756,70.5353319294404,48.96004255179952,66.32544558336916,1
female,none,5.954081654446243,5.118565865246126,83.54196082709326,49.71972019513038,93.53771987194409,75.59980029805591,1
male,completed,5.15364378212051,7.440336898249944,66.32986386442155,65.80452692790499,71.03493194634203,67.72310757955618,1
male,none,2.4340155516228608,4.965127293064892,67.95973561108393,69.29713536141557,92.47785348633664,76.57824148627871,1
male,completed,6.99253363889428,7.699644973650289,55.73522156848475,100.0,57.00450506714016,70.91324221187496,1
female,none,4.012486833677375,6.946537776553774,60.25890715959425,54.43246163916171,95.27092883836737,69.98743254570778,1
male,none,1.886836202680498,4.577302276141736,74.23656724656712,90.49848134253412,79.62733241052175,81.45412699987433,1
female,none,4.143769678068175,8.747109031685756,83.05826655753225,83.95602282852131,76.29560128778537,81.10329689127964,1
